"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"JFK",2023,2,26,2,30.9,23,72.18,220,5.7539,6.621473042,0,1022.1,10,2023-02-26 02:00:00
"JFK",2023,2,26,3,30.9,21.9,68.91,250,4.60312,5.2971784336,0,1021.7,10,2023-02-26 03:00:00
"JFK",2023,2,26,4,27,21.9,80.83,60,2.30156,2.6485892168,0,1020.8,10,2023-02-26 04:00:00
"JFK",2023,2,26,5,26.1,21,80.75,50,2.30156,2.6485892168,0,1020.2,10,2023-02-26 05:00:00
"JFK",2023,2,26,6,25,21.9,87.81,50,2.30156,2.6485892168,0,1019.3,10,2023-02-26 06:00:00
"JFK",2023,2,26,7,24.1,21.9,91.17,70,2.30156,2.6485892168,0,1018.4,10,2023-02-26 07:00:00
"JFK",2023,2,26,8,25,21.9,87.81,50,4.60312,5.2971784336,0,1018.1,10,2023-02-26 08:00:00
"JFK",2023,2,26,9,24.1,21.9,91.17,0,0,0,0,1018.3,10,2023-02-26 09:00:00
"JFK",2023,2,26,10,28,24.1,85.08,0,0,0,0,1017.7,10,2023-02-26 10:00:00
"JFK",2023,2,26,11,30,25,81.4,230,10.35702,11.9186514756,0,1017.7,10,2023-02-26 11:00:00
"JFK",2023,2,26,12,32,27,81.55,240,12.65858,14.5672406924,0,1016.8,10,2023-02-26 12:00:00
"JFK",2023,2,26,13,32,28,84.98,230,12.65858,14.5672406924,0,1016.4,8,2023-02-26 13:00:00
"JFK",2023,2,26,14,32,28,84.98,230,14.96014,17.2158299092,0,1015.5,7,2023-02-26 14:00:00
"JFK",2023,2,26,15,33,28,81.3,220,17.2617,19.864419126,0,1014.9,7,2023-02-26 15:00:00
"JFK",2023,2,26,16,35,28.9,77.88,240,9.20624,10.5943568672,0,1013.4,9,2023-02-26 16:00:00
"JFK",2023,2,26,17,36,30.9,81.53,230,9.20624,10.5943568672,0,1011.7,9,2023-02-26 17:00:00
"JFK",2023,2,26,18,43,34,70.3,230,9.20624,10.5943568672,0,1009.8,9,2023-02-26 18:00:00
"JFK",2023,2,26,19,46,34,62.71,240,14.96014,17.2158299092,0,1008.2,10,2023-02-26 19:00:00
"JFK",2023,2,26,20,49,33,54.24,220,14.96014,17.2158299092,0,1007.2,10,2023-02-26 20:00:00
"JFK",2023,2,26,21,47,35,63.33,250,14.96014,17.2158299092,0,1006.5,10,2023-02-26 21:00:00
"JFK",2023,2,26,22,44,36,72.99,230,14.96014,17.2158299092,0,1006.7,10,2023-02-26 22:00:00
"JFK",2023,2,26,23,43,36,76.12,240,14.96014,17.2158299092,0,1007.1,10,2023-02-26 23:00:00
"JFK",2023,2,27,0,41,35,79.34,240,10.35702,11.9186514756,0,1007.5,10,2023-02-27
"JFK",2023,2,27,1,42,32,67.17,350,8.05546,9.2700622588,0,1008.8,10,2023-02-27 01:00:00
"JFK",2023,2,27,2,40,30.9,69.96,340,10.35702,11.9186514756,0,1009.8,10,2023-02-27 02:00:00
"JFK",2023,2,27,3,37,30,75.56,10,11.5078,13.242946084,0,1010.7,10,2023-02-27 03:00:00
"JFK",2023,2,27,4,37,26.1,64.38,20,5.7539,6.621473042,0,1011,8,2023-02-27 04:00:00
"JFK",2023,2,27,5,36,21.9,56.18,340,9.20624,10.5943568672,0,1012.1,10,2023-02-27 05:00:00
"JFK",2023,2,27,6,37,21,51.99,320,12.65858,14.5672406924,0,1012.3,10,2023-02-27 06:00:00
"JFK",2023,2,27,7,36,19.9,51.61,310,16.11092,18.5401245176,0,1013.1,10,2023-02-27 07:00:00
"JFK",2023,2,27,8,36,19.9,51.61,310,12.65858,14.5672406924,0,1013.5,10,2023-02-27 08:00:00
"JFK",2023,2,27,9,34,19,53.77,310,14.96014,17.2158299092,0,1014.7,10,2023-02-27 09:00:00
"JFK",2023,2,27,10,33,19,55.75,330,11.5078,13.242946084,0,1015.6,10,2023-02-27 10:00:00
"JFK",2023,2,27,11,32,23,69.04,20,10.35702,11.9186514756,0,1016.3,10,2023-02-27 11:00:00
"JFK",2023,2,27,12,34,24.1,66.72,50,5.7539,6.621473042,0,1016.8,10,2023-02-27 12:00:00
"JFK",2023,2,27,13,36,21.9,56.18,50,5.7539,6.621473042,0,1017.3,10,2023-02-27 13:00:00
"JFK",2023,2,27,14,38,21,50.18,20,10.35702,11.9186514756,0,1017.3,10,2023-02-27 14:00:00
"JFK",2023,2,27,15,40,21.9,48.21,340,4.60312,5.2971784336,0,1016.9,10,2023-02-27 15:00:00
"JFK",2023,2,27,16,40,19,42.62,330,2.30156,2.6485892168,0,1016.3,10,2023-02-27 16:00:00
"JFK",2023,2,27,17,42,24.1,48.56,0,0,0,0,1015.6,10,2023-02-27 17:00:00
"JFK",2023,2,27,18,41,21,44.47,190,10.35702,11.9186514756,0,1014.4,10,2023-02-27 18:00:00
"JFK",2023,2,27,19,40,21.9,48.21,140,8.05546,9.2700622588,0,1014.6,10,2023-02-27 19:00:00
"JFK",2023,2,27,20,39,21,48.06,150,10.35702,11.9186514756,0,1013.5,10,2023-02-27 20:00:00
"JFK",2023,2,27,21,38,19.9,47.89,110,12.65858,14.5672406924,0,1012.2,10,2023-02-27 21:00:00
"JFK",2023,2,27,22,38,21,50.18,130,14.96014,17.2158299092,0,1012.6,10,2023-02-27 22:00:00
"JFK",2023,2,27,23,37,21.9,54.01,120,17.2617,19.864419126,0,1011.8,10,2023-02-27 23:00:00
"JFK",2023,2,28,0,37,21.9,54.01,110,17.2617,19.864419126,1e-04,1010.1,10,2023-02-28
"JFK",2023,2,28,1,36,28,72.43,100,11.5078,13.242946084,1e-04,1010.6,9,2023-02-28 01:00:00
"JFK",2023,2,28,2,32,30.9,95.65,120,14.96014,17.2158299092,0.02,1009.1,1.25,2023-02-28 02:00:00
"JFK",2023,2,28,3,33,32,95.67,100,12.65858,14.5672406924,0.02,1006.2,1,2023-02-28 03:00:00
"JFK",2023,2,28,4,33,32,95.67,90,16.11092,18.5401245176,0.01,1003.9,3,2023-02-28 04:00:00
"JFK",2023,2,28,5,33,32,95.67,80,18.41248,21.1887137344,0.01,1003.4,3,2023-02-28 05:00:00
"JFK",2023,2,28,6,33,32,95.67,60,12.65858,14.5672406924,0.01,1003.2,4,2023-02-28 06:00:00
"JFK",2023,2,28,7,32,32,100,60,12.65858,14.5672406924,0.02,1002.7,2.5,2023-02-28 07:00:00
"JFK",2023,2,28,8,32,30.9,95.65,40,14.96014,17.2158299092,0.01,1002.5,3,2023-02-28 08:00:00
"JFK",2023,2,28,9,32,30.9,95.65,50,12.65858,14.5672406924,1e-04,1003.1,3,2023-02-28 09:00:00
"JFK",2023,2,28,10,33,30.9,91.51,50,17.2617,19.864419126,1e-04,1003.6,6,2023-02-28 10:00:00
"JFK",2023,2,28,11,33,30.9,91.51,50,18.41248,21.1887137344,0,1004,6,2023-02-28 11:00:00
"JFK",2023,2,28,12,33.8,30.2,86.49,40,16.11092,18.5401245176,1e-04,1004.8,9,2023-02-28 12:00:00
"JFK",2023,2,28,13,34,32,92.29,40,11.5078,13.242946084,0.01,1005.5,4,2023-02-28 13:00:00
"JFK",2023,2,28,14,34,33,96.46,40,9.20624,10.5943568672,1e-04,1006.1,4,2023-02-28 14:00:00
"JFK",2023,2,28,15,35,33,92.32,350,9.20624,10.5943568672,1e-04,1006.2,5,2023-02-28 15:00:00
"JFK",2023,2,28,16,35,33,92.32,10,5.7539,6.621473042,0.01,1006.8,3,2023-02-28 16:00:00
"JFK",2023,2,28,17,36,35,96.49,10,9.20624,10.5943568672,1e-04,1007.2,3,2023-02-28 17:00:00
"JFK",2023,2,28,18,36,34,92.35,340,10.35702,11.9186514756,0.01,1007.6,3,2023-02-28 18:00:00
"JFK",2023,2,28,19,36,34,92.35,330,11.5078,13.242946084,1e-04,1009,4,2023-02-28 19:00:00
"JFK",2023,2,28,20,37,34,88.78,350,11.5078,13.242946084,1e-04,1010.1,10,2023-02-28 20:00:00
"JFK",2023,2,28,21,36,34,92.35,340,8.05546,9.2700622588,0,1011.1,10,2023-02-28 21:00:00
"JFK",2023,2,28,22,36,34,92.35,340,10.35702,11.9186514756,0,1012.2,10,2023-02-28 22:00:00
"JFK",2023,2,28,23,36,33,89.09,340,11.5078,13.242946084,0,1014.2,10,2023-02-28 23:00:00
"JFK",2023,3,1,0,37,33,85.64,320,5.7539,6.621473042,0,1014.8,10,2023-03-01
"JFK",2023,3,1,1,36,33,89.09,330,5.7539,6.621473042,0,1015.8,10,2023-03-01 01:00:00
"JFK",2023,3,1,2,37,33,85.64,320,5.7539,6.621473042,0,1016.4,10,2023-03-01 02:00:00
"JFK",2023,3,1,3,38,32,79.08,310,10.35702,11.9186514756,0,1016.9,10,2023-03-01 03:00:00
"JFK",2023,3,1,4,38,30,72.93,310,9.20624,10.5943568672,0,1017.7,10,2023-03-01 04:00:00
"JFK",2023,3,1,5,37,28.9,72.24,300,9.20624,10.5943568672,0,1018.6,10,2023-03-01 05:00:00
"JFK",2023,3,1,6,35,28.9,77.88,310,8.05546,9.2700622588,0,1018.9,10,2023-03-01 06:00:00
"JFK",2023,3,1,7,35,28,75.06,300,8.05546,9.2700622588,0,1019.2,10,2023-03-01 07:00:00
"JFK",2023,3,1,8,33,27,78.03,320,9.20624,10.5943568672,0,1020.1,10,2023-03-01 08:00:00
"JFK",2023,3,1,9,33,27,78.03,360,5.7539,6.621473042,0,1020.6,10,2023-03-01 09:00:00
"JFK",2023,3,1,10,32,27,81.55,10,5.7539,6.621473042,0,1020.7,10,2023-03-01 10:00:00
"JFK",2023,3,1,11,30.9,27,85.26,40,5.7539,6.621473042,0,1020.9,10,2023-03-01 11:00:00
"JFK",2023,3,1,12,34,28,78.43,20,5.7539,6.621473042,0,1021.4,10,2023-03-01 12:00:00
"JFK",2023,3,1,13,38,28.9,69.73,50,5.7539,6.621473042,0,1021.3,10,2023-03-01 13:00:00
"JFK",2023,3,1,14,41,28,59.55,60,10.35702,11.9186514756,0,1021.8,10,2023-03-01 14:00:00
"JFK",2023,3,1,15,42,28,57.08,0,0,0,0,1021.1,10,2023-03-01 15:00:00
"JFK",2023,3,1,16,41,30,64.63,210,9.20624,10.5943568672,0,1021.1,10,2023-03-01 16:00:00
"JFK",2023,3,1,17,40,28,62.15,180,10.35702,11.9186514756,0,1020.7,10,2023-03-01 17:00:00
"JFK",2023,3,1,18,41,30,64.63,140,10.35702,11.9186514756,0,1019.8,10,2023-03-01 18:00:00
"JFK",2023,3,1,19,41,32,70.08,150,12.65858,14.5672406924,0,1019.1,10,2023-03-01 19:00:00
"JFK",2023,3,1,20,41,33,73.25,150,14.96014,17.2158299092,0,1017.6,10,2023-03-01 20:00:00
"JFK",2023,3,1,21,42,34,72.78,150,12.65858,14.5672406924,0,1017.4,10,2023-03-01 21:00:00
"JFK",2023,3,1,22,42,35,76.04,140,11.5078,13.242946084,0,1017.9,10,2023-03-01 22:00:00
"JFK",2023,3,1,23,41,38,88.62,130,5.7539,6.621473042,0.01,1017.7,5,2023-03-01 23:00:00
"JFK",2023,3,2,0,40,39,96.55,100,5.7539,6.621473042,1e-04,1016.9,6,2023-03-02
"JFK",2023,3,2,1,39.2,39.2,100,110,9.20624,10.5943568672,0.01,1015.8,5,2023-03-02 01:00:00
"JFK",2023,3,2,2,40,39,96.55,90,10.35702,11.9186514756,1e-04,1014.9,6,2023-03-02 02:00:00
"JFK",2023,3,2,3,40,39,96.55,70,9.20624,10.5943568672,1e-04,1014,6,2023-03-02 03:00:00
"JFK",2023,3,2,4,40,39,96.18,50,8.05546,9.2700622588,1e-04,1012.7,4,2023-03-02 04:00:00
"JFK",2023,3,2,5,41,40,95.82,40,9.20624,10.5943568672,1e-04,1011.3,3,2023-03-02 05:00:00
"JFK",2023,3,2,6,40,40,100,20,8.05546,9.2700622588,1e-04,1009.1,3.5,2023-03-02 06:00:00
"JFK",2023,3,2,7,40,40,100,30,5.7539,6.621473042,1e-04,1008.1,2.5,2023-03-02 07:00:00
"JFK",2023,3,2,8,40,39,96.55,10,9.20624,10.5943568672,1e-04,1007.1,2,2023-03-02 08:00:00
"JFK",2023,3,2,9,40,40,100,10,4.60312,5.2971784336,1e-04,1007.1,2.5,2023-03-02 09:00:00
"JFK",2023,3,2,10,40,39,96.55,340,9.20624,10.5943568672,1e-04,1006.5,3,2023-03-02 10:00:00
"JFK",2023,3,2,11,40,40,100,20,9.20624,10.5943568672,0,1006.8,5,2023-03-02 11:00:00
"JFK",2023,3,2,12,41,39.2,93.24,350,4.60312,5.2971784336,1e-04,1004.4,4,2023-03-02 12:00:00
"JFK",2023,3,2,13,41,41,100,130,8.05546,9.2700622588,1e-04,1005.1,4,2023-03-02 13:00:00
"JFK",2023,3,2,14,41,41,100,260,5.7539,6.621473042,0,1004.4,2.5,2023-03-02 14:00:00
"JFK",2023,3,2,15,43,42,96.6,260,5.7539,6.621473042,0,1004.5,3.5,2023-03-02 15:00:00
"JFK",2023,3,2,16,44,43,95.88,250,8.05546,9.2700622588,0,1003.8,3,2023-03-02 16:00:00
"JFK",2023,3,2,17,47,44,89.92,260,9.20624,10.5943568672,0,1003.1,4,2023-03-02 17:00:00
"JFK",2023,3,2,18,51.8,42.8,71.26,260,11.5078,13.242946084,0,1003.8,9,2023-03-02 18:00:00
"JFK",2023,3,2,19,54,38,54.34,290,14.96014,17.2158299092,0,1003.8,10,2023-03-02 19:00:00
"JFK",2023,3,2,20,54,38,54.34,320,16.11092,18.5401245176,0,1003.9,10,2023-03-02 20:00:00
"JFK",2023,3,2,21,53,30.9,42.48,320,20.71404,23.8373029512,0,1005.3,10,2023-03-02 21:00:00
"JFK",2023,3,2,22,51,30,44.09,320,20.71404,23.8373029512,0,1006.6,10,2023-03-02 22:00:00
"JFK",2023,3,2,23,49,30.9,49.63,330,23.0156,26.485892168,0,1007.5,10,2023-03-02 23:00:00
"JFK",2023,3,3,0,48,28.9,47.32,340,21.86482,25.1615975596,0,1008.6,10,2023-03-03
"JFK",2023,3,3,1,46,28.9,51.03,330,19.56326,22.5130083428,0,1009.6,10,2023-03-03 01:00:00
"JFK",2023,3,3,2,45,28,51.08,320,24.16638,27.8101867764,0,1010.2,10,2023-03-03 02:00:00
"JFK",2023,3,3,3,42,27,54.78,330,16.11092,18.5401245176,0,1011.5,10,2023-03-03 03:00:00
"JFK",2023,3,3,4,40,26.1,57.47,320,24.16638,27.8101867764,0,1012,10,2023-03-03 04:00:00
"JFK",2023,3,3,5,39,27,61.78,310,17.2617,19.864419126,0,1013.2,10,2023-03-03 05:00:00
"JFK",2023,3,3,6,37,27,66.82,320,11.5078,13.242946084,0,1013.7,10,2023-03-03 06:00:00
"JFK",2023,3,3,7,36,27,69.51,330,5.7539,6.621473042,0,1015.2,10,2023-03-03 07:00:00
"JFK",2023,3,3,8,35,25,66.31,10,5.7539,6.621473042,0,1016.2,10,2023-03-03 08:00:00
"JFK",2023,3,3,9,35,24.1,63.86,340,2.30156,2.6485892168,0,1016.7,10,2023-03-03 09:00:00
"JFK",2023,3,3,10,35,24.1,63.86,10,4.60312,5.2971784336,0,1017.7,10,2023-03-03 10:00:00
"JFK",2023,3,3,11,33,26.1,75.18,350,4.60312,5.2971784336,0,1017.6,10,2023-03-03 11:00:00
"JFK",2023,3,3,12,39,27,61.78,0,0,0,0,1018.3,10,2023-03-03 12:00:00
"JFK",2023,3,3,13,40,24.1,52.88,20,5.7539,6.621473042,0,1019.1,10,2023-03-03 13:00:00
"JFK",2023,3,3,14,43,23,44.8,30,14.96014,17.2158299092,0,1019.8,10,2023-03-03 14:00:00
"JFK",2023,3,3,15,44,23,42.95,20,9.20624,10.5943568672,0,1019.8,10,2023-03-03 15:00:00
"JFK",2023,3,3,16,45,24.1,43.46,30,5.7539,6.621473042,0,1019,10,2023-03-03 16:00:00
"JFK",2023,3,3,17,44,27,50.73,80,8.05546,9.2700622588,0,1018,10,2023-03-03 17:00:00
"JFK",2023,3,3,18,42,28,57.08,160,9.20624,10.5943568672,0,1018,10,2023-03-03 18:00:00
"JFK",2023,3,3,19,41,28,59.55,150,10.35702,11.9186514756,0,1017.2,10,2023-03-03 19:00:00
"JFK",2023,3,3,20,41,27,57.15,120,14.96014,17.2158299092,0,1016.6,10,2023-03-03 20:00:00
"JFK",2023,3,3,21,40,28,62.15,130,16.11092,18.5401245176,0,1016.2,10,2023-03-03 21:00:00
"JFK",2023,3,3,22,40,30.9,69.96,110,14.96014,17.2158299092,0,1015.8,10,2023-03-03 22:00:00
"JFK",2023,3,3,23,40,30.9,69.96,100,16.11092,18.5401245176,1e-04,1013.5,10,2023-03-03 23:00:00
"JFK",2023,3,4,0,40,32,73.14,90,19.56326,22.5130083428,1e-04,1012.4,10,2023-03-04
"JFK",2023,3,4,1,39.2,35.6,86.79,90,17.2617,19.864419126,1e-04,1010.3,10,2023-03-04 01:00:00
"JFK",2023,3,4,2,40,38,92.48,90,17.2617,19.864419126,0.01,1008.9,10,2023-03-04 02:00:00
"JFK",2023,3,4,3,41,39,92.52,90,19.56326,22.5130083428,1e-04,1004.8,10,2023-03-04 03:00:00
"JFK",2023,3,4,4,42,40,91.84,90,20.71404,23.8373029512,0.01,1002.8,9,2023-03-04 04:00:00
"JFK",2023,3,4,5,42,41,96.21,NA,25.31716,29.1344813848,0.01,998.4,4,2023-03-04 05:00:00
"JFK",2023,3,4,6,42.8,41,93.3,90,33.37262,38.4045436436,0.04,995.1,3,2023-03-04 06:00:00
"JFK",2023,3,4,7,42.8,42.8,100,90,32.22184,37.0802490352,0.05,993.9,2.5,2023-03-04 07:00:00
"JFK",2023,3,4,8,44.6,42.8,93.35,80,23.0156,26.485892168,0.02,992.3,6,2023-03-04 08:00:00
"JFK",2023,3,4,9,44,43,95.88,NA,17.2617,19.864419126,0.01,990.9,3.5,2023-03-04 09:00:00
"JFK",2023,3,4,10,42.8,41,93.3,350,12.65858,14.5672406924,0.01,991.1,6,2023-03-04 10:00:00
"JFK",2023,3,4,11,41,40,95.82,350,12.65858,14.5672406924,0,992.4,10,2023-03-04 11:00:00
"JFK",2023,3,4,12,41,39,92.52,10,16.11092,18.5401245176,1e-04,994.6,7,2023-03-04 12:00:00
"JFK",2023,3,4,13,41,39,92.52,NA,17.2617,19.864419126,0,996.5,8,2023-03-04 13:00:00
"JFK",2023,3,4,14,41,38,88.62,330,16.11092,18.5401245176,0,997.7,10,2023-03-04 14:00:00
"JFK",2023,3,4,15,43,37,79.19,330,14.96014,17.2158299092,0,998.9,10,2023-03-04 15:00:00
"JFK",2023,3,4,16,43,37,79.19,310,14.96014,17.2158299092,0,1000.4,10,2023-03-04 16:00:00
"JFK",2023,3,4,17,44,36,72.99,310,12.65858,14.5672406924,0,1001.3,10,2023-03-04 17:00:00
"JFK",2023,3,4,18,44,36,72.99,310,16.11092,18.5401245176,0,1002.7,10,2023-03-04 18:00:00
"JFK",2023,3,4,19,45,34,65.13,330,16.11092,18.5401245176,0,1004.6,10,2023-03-04 19:00:00
"JFK",2023,3,4,20,45,34,65.13,320,18.41248,21.1887137344,0,1006.3,10,2023-03-04 20:00:00
"JFK",2023,3,4,21,44,35,70.43,350,12.65858,14.5672406924,0,1008.1,10,2023-03-04 21:00:00
"JFK",2023,3,4,22,43,34,70.3,340,16.11092,18.5401245176,0,1009.9,10,2023-03-04 22:00:00
"JFK",2023,3,4,23,43,33,67.82,340,18.41248,21.1887137344,0,1011.1,10,2023-03-04 23:00:00
"JFK",2023,3,5,0,42,34,72.78,330,14.96014,17.2158299092,0,1012.7,10,2023-03-05
"JFK",2023,3,5,1,41,33.8,75.33,330,12.65858,14.5672406924,1e-04,1014.6,10,2023-03-05 01:00:00
"JFK",2023,3,5,2,41,34,75.94,340,10.35702,11.9186514756,1e-04,1015.8,10,2023-03-05 02:00:00
"JFK",2023,3,5,3,39,33,79.17,310,12.65858,14.5672406924,0,1016.6,10,2023-03-05 03:00:00
"JFK",2023,3,5,4,39.2,32,75.16,320,14.96014,17.2158299092,1e-04,1016.7,10,2023-03-05 04:00:00
"JFK",2023,3,5,5,38,30,72.93,340,10.35702,11.9186514756,0,1017.1,10,2023-03-05 05:00:00
"JFK",2023,3,5,6,38,28.9,69.73,320,12.65858,14.5672406924,0,1017.7,10,2023-03-05 06:00:00
"JFK",2023,3,5,7,37,28,69.63,310,12.65858,14.5672406924,0,1017.9,10,2023-03-05 07:00:00
"JFK",2023,3,5,8,37,27,66.82,320,9.20624,10.5943568672,0,1018.4,10,2023-03-05 08:00:00
"JFK",2023,3,5,9,37,27,66.82,300,10.35702,11.9186514756,0,1018.8,10,2023-03-05 09:00:00
"JFK",2023,3,5,10,38,27,64.49,320,11.5078,13.242946084,0,1019.2,10,2023-03-05 10:00:00
"JFK",2023,3,5,11,38,28,67.2,310,9.20624,10.5943568672,0,1019.8,10,2023-03-05 11:00:00
"JFK",2023,3,5,12,40,28.9,64.49,280,9.20624,10.5943568672,0,1019.9,10,2023-03-05 12:00:00
"JFK",2023,3,5,13,44,28.9,54.85,310,5.7539,6.621473042,0,1020.2,10,2023-03-05 13:00:00
"JFK",2023,3,5,14,45,30,55.43,310,12.65858,14.5672406924,0,1020.1,10,2023-03-05 14:00:00
"JFK",2023,3,5,15,47,30.9,53.5,270,10.35702,11.9186514756,0,1019.5,10,2023-03-05 15:00:00
"JFK",2023,3,5,16,50,32,49.81,270,10.35702,11.9186514756,0,1019.1,10,2023-03-05 16:00:00
"JFK",2023,3,5,17,52,32,46.25,250,11.5078,13.242946084,0,1018.1,10,2023-03-05 17:00:00
"JFK",2023,3,5,18,52,30.9,44.24,290,16.11092,18.5401245176,0,1018,10,2023-03-05 18:00:00
"JFK",2023,3,5,19,55,30,38.21,290,18.41248,21.1887137344,0,1018.1,10,2023-03-05 19:00:00
"JFK",2023,3,5,20,52,30,42.65,310,24.16638,27.8101867764,0,1018.7,10,2023-03-05 20:00:00
"JFK",2023,3,5,21,50,28.9,43.92,310,23.0156,26.485892168,0,1019.8,10,2023-03-05 21:00:00
"JFK",2023,3,5,22,48,28,45.61,320,21.86482,25.1615975596,0,1020.6,10,2023-03-05 22:00:00
"JFK",2023,3,5,23,48,28,45.61,310,23.0156,26.485892168,0,1021.1,10,2023-03-05 23:00:00
"JFK",2023,3,6,0,46,28.9,51.03,320,21.86482,25.1615975596,0,1021.5,10,2023-03-06
"JFK",2023,3,6,1,44,28.9,54.85,320,12.65858,14.5672406924,0,1022,10,2023-03-06 01:00:00
"JFK",2023,3,6,2,44,28,52.86,330,17.2617,19.864419126,0,1022.1,10,2023-03-06 02:00:00
"JFK",2023,3,6,3,44,27,50.73,320,25.31716,29.1344813848,0,1022.6,10,2023-03-06 03:00:00
"JFK",2023,3,6,4,44,27,50.73,320,23.0156,26.485892168,0,1022.5,10,2023-03-06 04:00:00
"JFK",2023,3,6,5,43,27,52.91,320,18.41248,21.1887137344,0,1022.2,10,2023-03-06 05:00:00
"JFK",2023,3,6,6,42,27,54.78,300,14.96014,17.2158299092,0,1022.2,10,2023-03-06 06:00:00
"JFK",2023,3,6,7,41,27,57.15,310,19.56326,22.5130083428,0,1022.2,10,2023-03-06 07:00:00
"JFK",2023,3,6,8,40,27,59.65,300,12.65858,14.5672406924,0,1021.9,10,2023-03-06 08:00:00
"JFK",2023,3,6,9,40,27,59.65,310,14.96014,17.2158299092,0,1021.9,10,2023-03-06 09:00:00
"JFK",2023,3,6,10,39,27,61.78,310,16.11092,18.5401245176,0,1021.9,10,2023-03-06 10:00:00
"JFK",2023,3,6,11,40,27,59.65,310,14.96014,17.2158299092,0,1022.2,10,2023-03-06 11:00:00
"JFK",2023,3,6,12,43,28,55.14,310,14.96014,17.2158299092,0,1022.3,10,2023-03-06 12:00:00
"JFK",2023,3,6,13,45,28,51.08,310,18.41248,21.1887137344,0,1021.6,10,2023-03-06 13:00:00
"JFK",2023,3,6,14,48,27,43.77,310,11.5078,13.242946084,0,1021.1,10,2023-03-06 14:00:00
"JFK",2023,3,6,15,50,26.1,39.14,330,12.65858,14.5672406924,0,1020.3,10,2023-03-06 15:00:00
"JFK",2023,3,6,16,52,25,34.72,330,12.65858,14.5672406924,0,1019.1,10,2023-03-06 16:00:00
"JFK",2023,3,6,17,53.6,24.8,32.46,310,18.41248,21.1887137344,0,NA,10,2023-03-06 17:00:00
"JFK",2023,3,6,18,51,21.9,31.52,310,19.56326,22.5130083428,0,1016.9,10,2023-03-06 18:00:00
"JFK",2023,3,6,19,51,21.9,31.52,310,21.86482,25.1615975596,0,1016.4,10,2023-03-06 19:00:00
"JFK",2023,3,6,20,52,21,29.35,320,20.71404,23.8373029512,0,1015.2,10,2023-03-06 20:00:00
"JFK",2023,3,6,21,51,21,30.34,310,18.41248,21.1887137344,0,1014.6,10,2023-03-06 21:00:00
"JFK",2023,3,6,22,50,19,29.02,280,14.96014,17.2158299092,0,1014.1,10,2023-03-06 22:00:00
"JFK",2023,3,6,23,49,19,30.24,300,12.65858,14.5672406924,0,1013.6,10,2023-03-06 23:00:00
"JFK",2023,3,7,0,49,17.1,27.86,310,12.65858,14.5672406924,0,1013.1,10,2023-03-07
"JFK",2023,3,7,1,48,16,27.48,280,12.65858,14.5672406924,0,1013.7,10,2023-03-07 01:00:00
"JFK",2023,3,7,2,47,15.1,27.54,310,14.96014,17.2158299092,0,1012.9,10,2023-03-07 02:00:00
"JFK",2023,3,7,3,46,14,27.15,310,12.65858,14.5672406924,0,1011.4,10,2023-03-07 03:00:00
"JFK",2023,3,7,4,45,10.9,24.59,330,12.65858,14.5672406924,0,1011.5,10,2023-03-07 04:00:00
"JFK",2023,3,7,5,43,21,41.17,320,9.20624,10.5943568672,1e-04,1010.6,10,2023-03-07 05:00:00
"JFK",2023,3,7,6,42,18,37.49,NA,19.56326,22.5130083428,1e-04,1010.3,10,2023-03-07 06:00:00
"JFK",2023,3,7,7,35,30,81.46,330,11.5078,13.242946084,0.01,1009.9,5,2023-03-07 07:00:00
"JFK",2023,3,7,8,33,30.9,91.51,350,10.35702,11.9186514756,0.01,1009.6,4,2023-03-07 08:00:00
"JFK",2023,3,7,9,32,30.2,92.97,360,8.05546,9.2700622588,0.02,1009.2,3,2023-03-07 09:00:00
"JFK",2023,3,7,10,33,30,88.23,310,11.5078,13.242946084,1e-04,1009.1,9,2023-03-07 10:00:00
"JFK",2023,3,7,11,34,28.9,81.37,300,8.05546,9.2700622588,1e-04,1009,10,2023-03-07 11:00:00
"JFK",2023,3,7,12,34,28.9,81.37,300,9.20624,10.5943568672,1e-04,1008.9,9,2023-03-07 12:00:00
"JFK",2023,3,7,13,39,25,56.86,280,8.05546,9.2700622588,0,1008.5,10,2023-03-07 13:00:00
"JFK",2023,3,7,14,42,23,46.37,310,16.11092,18.5401245176,0,1008.1,10,2023-03-07 14:00:00
"JFK",2023,3,7,15,44,15.1,30.63,320,21.86482,25.1615975596,0,1008,10,2023-03-07 15:00:00
"JFK",2023,3,7,16,46,15.1,28.49,NA,25.31716,29.1344813848,0,1008,10,2023-03-07 16:00:00
"JFK",2023,3,7,17,46,15.1,28.49,330,21.86482,25.1615975596,0,1007.8,10,2023-03-07 17:00:00
"JFK",2023,3,7,18,47,15.1,27.54,330,21.86482,25.1615975596,0,1007.8,10,2023-03-07 18:00:00
"JFK",2023,3,7,19,48,18,29.96,310,25.31716,29.1344813848,0,1008.1,10,2023-03-07 19:00:00
"JFK",2023,3,7,20,47,19.9,33.87,300,21.86482,25.1615975596,0,1008.5,10,2023-03-07 20:00:00
"JFK",2023,3,7,21,44,19.9,37.67,320,29.92028,34.4316598184,0,1010.2,10,2023-03-07 21:00:00
"JFK",2023,3,7,22,40,19.9,44.29,310,27.61872,31.7830706016,0,1012.8,10,2023-03-07 22:00:00
